"Notes"	"State"	"State Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"California"	"06"	"Toxic effect of unspecified substance"	"T65.9"	19	39144818	Unreliable
	"California"	"06"	"Heatstroke and sunstroke"	"T67.0"	41	39144818	0.1
	"California"	"06"	"Effect of heat and light, unspecified"	"T67.9"	16	39144818	Unreliable
	"California"	"06"	"Hypothermia"	"T68"	47	39144818	0.1
	"California"	"06"	"Effect of reduced temperature, unspecified"	"T69.9"	16	39144818	Unreliable
	"California"	"06"	"Asphyxiation"	"T71"	1680	39144818	4.3
	"California"	"06"	"Drowning and nonfatal submersion"	"T75.1"	551	39144818	1.4
	"California"	"06"	"Effects of electric current"	"T75.4"	21	39144818	0.1
	"California"	"06"	"Other specified effects of external causes"	"T75.8"	33	39144818	0.1
	"California"	"06"	"Anaphylactic shock, unspecified"	"T78.2"	14	39144818	Unreliable
	"California"	"06"	"Traumatic shock"	"T79.4"	74	39144818	0.2
	"California"	"06"	"Traumatic ischaemia of muscle"	"T79.6"	21	39144818	0.1
	"California"	"06"	"Haemorrhage and haematoma complicating a procedure, not elsewhere classified"	"T81.0"	16	39144818	Unreliable
	"California"	"06"	"Infection following a procedure, not elsewhere classified"	"T81.4"	18	39144818	Unreliable
	"California"	"06"	"Vascular complications following a procedure, not elsewhere classified"	"T81.7"	20	39144818	0.1
	"California"	"06"	"Other complications of procedures, not elsewhere classified"	"T81.8"	25	39144818	0.1
	"California"	"06"	"Other complications of internal orthopaedic prosthetic devices, implants and grafts"	"T84.8"	21	39144818	0.1
	"California"	"06"	"Sequelae of intracranial injury"	"T90.5"	47	39144818	0.1
	"California"	"06"	"Sequelae of unspecified injury of head"	"T90.9"	43	39144818	0.1
	"California"	"06"	"Sequelae of superficial injury and open wound of neck and trunk"	"T91.0"	13	39144818	Unreliable
	"California"	"06"	"Sequelae of injury of spinal cord"	"T91.3"	70	39144818	0.2
	"California"	"06"	"Sequelae of unspecified injury of neck and trunk"	"T91.9"	28	39144818	0.1
	"California"	"06"	"Sequelae of injuries involving multiple body regions"	"T94.0"	16	39144818	Unreliable
	"California"	"06"	"Sequelae of injuries, not specified by body region"	"T94.1"	71	39144818	0.2
	"California"	"06"	"Sequelae of poisoning by drugs, medicaments and biological substances"	"T96"	14	39144818	Unreliable
	"California"	"06"	"Sequelae of complications of surgical and medical care, not elsewhere classified"	"T98.3"	10	39144818	Unreliable
	"California"	"06"	"Pedestrian injured in collision with car, pick-up truck or van, nontraffic accident"	"V03.0"	29	39144818	0.1
	"California"	"06"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	409	39144818	1.0
	"California"	"06"	"Pedestrian injured in collision with heavy transport vehicle or bus, traffic accident"	"V04.1"	20	39144818	0.1
	"California"	"06"	"Unspecified whether traffic or nontraffic accident"	"V05.9"	67	39144818	0.2
	"California"	"06"	"Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles"	"V09.0"	27	39144818	0.1
	"California"	"06"	"Pedestrian injured in unspecified nontraffic accident"	"V09.1"	11	39144818	Unreliable
	"California"	"06"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	453	39144818	1.2
	"California"	"06"	"Pedal cyclist injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V13.4"	27	39144818	0.1
	"California"	"06"	"Pedal cyclist injured in collision with car, pick-up truck or van, unspecified pedal cyclist injured in traffic accident"	"V13.9"	40	39144818	0.1
	"California"	"06"	"Pedal cyclist injured in noncollision transport accident, unspecified pedal cyclist injured in traffic accident"	"V18.9"	18	39144818	Unreliable
	"California"	"06"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V19.4"	13	39144818	Unreliable
	"California"	"06"	"Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in traffic accident"	"V19.6"	27	39144818	0.1
	"California"	"06"	"Pedal cyclist [any] injured in unspecified traffic accident"	"V19.9"	24	39144818	0.1
	"California"	"06"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	128	39144818	0.3
	"California"	"06"	"Motorcycle rider injured in collision with car, pick-up truck or van, unspecified motorcycle rider injured in traffic accident"	"V23.9"	13	39144818	Unreliable
	"California"	"06"	"Motorcycle rider injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V24.4"	15	39144818	Unreliable
	"California"	"06"	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	59	39144818	0.2
	"California"	"06"	"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in traffic accident"	"V27.9"	12	39144818	Unreliable
	"California"	"06"	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	37	39144818	0.1
	"California"	"06"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	74	39144818	0.2
	"California"	"06"	"Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.6"	13	39144818	Unreliable
	"California"	"06"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	63	39144818	0.2
	"California"	"06"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	193	39144818	0.5
	"California"	"06"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	106	39144818	0.3
	"California"	"06"	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	37	39144818	0.1
	"California"	"06"	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	23	39144818	0.1
	"California"	"06"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	132	39144818	0.3
	"California"	"06"	"Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V47.6"	53	39144818	0.1
	"California"	"06"	"Car occupant injured in collision with fixed or stationary object, unspecified car occupant injured in traffic accident"	"V47.9"	24	39144818	0.1
	"California"	"06"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	44	39144818	0.1
	"California"	"06"	"Car occupant injured in noncollision transport accident, passenger injured in traffic accident"	"V48.6"	25	39144818	0.1
	"California"	"06"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.4"	19	39144818	Unreliable
	"California"	"06"	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.5"	15	39144818	Unreliable
	"California"	"06"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	18	39144818	Unreliable
	"California"	"06"	"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V53.5"	17	39144818	Unreliable
	"California"	"06"	"Occupant of pick-up truck or van injured in collision with fixed or stationary object, driver injured in traffic accident"	"V57.5"	22	39144818	0.1
	"California"	"06"	"Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in traffic accident"	"V58.5"	14	39144818	Unreliable
	"California"	"06"	"Occupant of pick-up truck or van injured in noncollision transport accident, passenger injured in traffic accident"	"V58.6"	15	39144818	Unreliable
	"California"	"06"	"Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.5"	17	39144818	Unreliable
	"California"	"06"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.9"	14	39144818	Unreliable
	"California"	"06"	"Person injured in collision between car and two- or three-wheeled motor vehicle (traffic)"	"V87.0"	26	39144818	0.1
	"California"	"06"	"Person injured in collision between car and pick-up truck or van (traffic)"	"V87.2"	14	39144818	Unreliable
	"California"	"06"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	429	39144818	1.1
	"California"	"06"	"Person injured in unspecified motor-vehicle accident, nontraffic"	"V89.0"	17	39144818	Unreliable
	"California"	"06"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	778	39144818	2.0
	"California"	"06"	"Person injured in unspecified vehicle accident"	"V89.9"	17	39144818	Unreliable
	"California"	"06"	"Unspecified aircraft accident injuring occupant"	"V95.9"	38	39144818	0.1
	"California"	"06"	"Fall on same level from slipping, tripping and stumbling"	"W01"	53	39144818	0.1
	"California"	"06"	"Fall involving wheelchair"	"W05"	27	39144818	0.1
	"California"	"06"	"Fall involving bed"	"W06"	69	39144818	0.2
	"California"	"06"	"Fall involving chair"	"W07"	18	39144818	Unreliable
	"California"	"06"	"Fall on and from stairs and steps"	"W10"	116	39144818	0.3
	"California"	"06"	"Fall on and from ladder"	"W11"	41	39144818	0.1
	"California"	"06"	"Fall from, out of or through building or structure"	"W13"	47	39144818	0.1
	"California"	"06"	"Fall from cliff"	"W15"	20	39144818	0.1
	"California"	"06"	"Other fall from one level to another"	"W17"	48	39144818	0.1
	"California"	"06"	"Other fall on same level"	"W18"	1137	39144818	2.9
	"California"	"06"	"Unspecified fall"	"W19"	865	39144818	2.2
	"California"	"06"	"Struck by thrown, projected or falling object"	"W20"	39	39144818	0.1
	"California"	"06"	"Striking against or struck by other objects"	"W22"	12	39144818	Unreliable
	"California"	"06"	"Contact with other and unspecified machinery"	"W31"	12	39144818	Unreliable
	"California"	"06"	"Discharge from other and unspecified firearms"	"W34"	16	39144818	Unreliable
	"California"	"06"	"Drowning and submersion while in bath-tub"	"W65"	64	39144818	0.2
	"California"	"06"	"Drowning and submersion while in swimming-pool"	"W67"	102	39144818	0.3
	"California"	"06"	"Drowning and submersion following fall into swimming-pool"	"W68"	12	39144818	Unreliable
	"California"	"06"	"Drowning and submersion while in natural water"	"W69"	156	39144818	0.4
	"California"	"06"	"Other specified drowning and submersion"	"W73"	12	39144818	Unreliable
	"California"	"06"	"Unspecified drowning and submersion"	"W74"	32	39144818	0.1
	"California"	"06"	"Accidental suffocation and strangulation in bed"	"W75"	42	39144818	0.1
	"California"	"06"	"Other accidental hanging and strangulation"	"W76"	15	39144818	Unreliable
	"California"	"06"	"Inhalation of gastric contents"	"W78"	45	39144818	0.1
	"California"	"06"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	151	39144818	0.4
	"California"	"06"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	121	39144818	0.3
	"California"	"06"	"Unspecified threat to breathing"	"W84"	49	39144818	0.1
	"California"	"06"	"Exposure to uncontrolled fire in building or structure"	"X00"	125	39144818	0.3
	"California"	"06"	"Exposure to unspecified smoke, fire and flames"	"X09"	15	39144818	Unreliable
	"California"	"06"	"Exposure to excessive natural heat (hyperthermia)"	"X30"	43	39144818	0.1
	"California"	"06"	"Exposure to excessive natural cold (hypothermia)"	"X31"	45	39144818	0.1
	"California"	"06"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	14	39144818	Unreliable
	"California"	"06"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	1130	39144818	2.9
	"California"	"06"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	1084	39144818	2.8
	"California"	"06"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	1895	39144818	4.8
	"California"	"06"	"Accidental poisoning by and exposure to alcohol"	"X45"	921	39144818	2.4
	"California"	"06"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	64	39144818	0.2
	"California"	"06"	"Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X49"	13	39144818	Unreliable
	"California"	"06"	"Exposure to unspecified factor causing fracture"	"X59.0"	119	39144818	0.3
	"California"	"06"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	309	39144818	0.8
	"California"	"06"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	16	39144818	Unreliable
	"California"	"06"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	110	39144818	0.3
	"California"	"06"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	82	39144818	0.2
	"California"	"06"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	368	39144818	0.9
	"California"	"06"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	99	39144818	0.3
	"California"	"06"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	131	39144818	0.3
	"California"	"06"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	13	39144818	Unreliable
	"California"	"06"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	1397	39144818	3.6
	"California"	"06"	"Intentional self-harm by drowning and submersion"	"X71"	63	39144818	0.2
	"California"	"06"	"Intentional self-harm by handgun discharge"	"X72"	819	39144818	2.1
	"California"	"06"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	232	39144818	0.6
	"California"	"06"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	509	39144818	1.3
	"California"	"06"	"Intentional self-harm by smoke, fire and flames"	"X76"	21	39144818	0.1
	"California"	"06"	"Intentional self-harm by sharp object"	"X78"	98	39144818	0.3
	"California"	"06"	"Intentional self-harm by jumping from a high place"	"X80"	203	39144818	0.5
	"California"	"06"	"Intentional self-harm by jumping or lying before moving object"	"X81"	123	39144818	0.3
	"California"	"06"	"Intentional self-harm by crashing of motor vehicle"	"X82"	26	39144818	0.1
	"California"	"06"	"Intentional self-harm by other specified means"	"X83"	16	39144818	Unreliable
	"California"	"06"	"Intentional self-harm by unspecified means"	"X84"	13	39144818	Unreliable
	"California"	"06"	"Assault by drugs, medicaments and biological substances"	"X85"	21	39144818	0.1
	"California"	"06"	"Assault by hanging, strangulation and suffocation"	"X91"	64	39144818	0.2
	"California"	"06"	"Assault by handgun discharge"	"X93"	226	39144818	0.6
	"California"	"06"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	55	39144818	0.1
	"California"	"06"	"Assault by other and unspecified firearm discharge"	"X95"	1115	39144818	2.8
	"California"	"06"	"Assault by smoke, fire and flames"	"X97"	14	39144818	Unreliable
	"California"	"06"	"Assault by sharp object"	"X99"	251	39144818	0.6
	"California"	"06"	"Assault by blunt object"	"Y00"	11	39144818	Unreliable
	"California"	"06"	"Assault by bodily force"	"Y04"	12	39144818	Unreliable
	"California"	"06"	"By unspecified person"	"Y07.9"	11	39144818	Unreliable
	"California"	"06"	"Assault by other specified means"	"Y08"	11	39144818	Unreliable
	"California"	"06"	"Assault by unspecified means"	"Y09"	197	39144818	0.5
	"California"	"06"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	31	39144818	0.1
	"California"	"06"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	17	39144818	Unreliable
	"California"	"06"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	57	39144818	0.1
	"California"	"06"	"Poisoning by and exposure to alcohol, undetermined intent"	"Y15"	20	39144818	0.1
	"California"	"06"	"Drowning and submersion, undetermined intent"	"Y21"	25	39144818	0.1
	"California"	"06"	"Unspecified event, undetermined intent"	"Y34"	64	39144818	0.2
	"California"	"06"	"Legal intervention involving firearm discharge"	"Y35.0"	103	39144818	0.3
	"California"	"06"	"Drug or medicament, unspecified"	"Y57.9"	14	39144818	Unreliable
	"California"	"06"	"Surgical operation with implant of artificial internal device"	"Y83.1"	36	39144818	0.1
	"California"	"06"	"Surgical operation with anastomosis, bypass or graft"	"Y83.2"	10	39144818	Unreliable
	"California"	"06"	"Surgical operation with formation of external stoma"	"Y83.3"	20	39144818	0.1
	"California"	"06"	"Other reconstructive surgery"	"Y83.4"	24	39144818	0.1
